Processo_ID,Primeiro Resultado,Todos os Resultados,Total Vereditos
08248856720208152001,Perdido,Perdido,1
08363030220208152001,Perdido,Perdido | Perdido,2
00121622520158152001,Ganho,Ganho | Ganho | Outros | Outros,4
08379243920178152001,Ganho,Ganho | Ganho,2
08352960920198152001,Ganho,Ganho | Ganho | Ganho | Ganho,4
08079943420218152001,Ganho,Ganho | Ganho,2
08394322020178152001,Outros,Outros | Outros,2
08038700820218152001,Ganho,Ganho | Outros | Outros,3
08696618920198152001,Ganho,Ganho | Ganho,2
08580007920208152001,Perdido,Perdido | Perdido,2
08104679020218152001,Ganho,Ganho,1
08285855620178152001,Ganho,Ganho | Ganho | Ganho,3
08690642320198152001,Ganho,Ganho | Ganho | Outros | Outros,4
08307740220208152001,Perdido,Perdido | Perdido,2
08225579620228152001,Outros,Outros | Outros,2
08310835220228152001,Perdido,Perdido | Perdido,2
08038420620228152001,Ganho,Ganho | Ganho | Outros | Outros,4
08440463420188152001,Ganho,Ganho | Ganho | Outros | Outros,4
08145663520238152001,Acordo,Acordo | Acordo,2
08257620720208152001,Ganho,Ganho | Ganho | Outros | Outros,4
08579566520178152001,Ganho,Ganho | Ganho | Outros | Outros,4
08283525420208152001,Acordo,Acordo | Acordo,2
08081927120218152001,Perdido,Perdido | Perdido,2
08071820220158152001,Outros,Outros | Outros | Outros,3
08139681820228152001,Perdido,Perdido | Perdido,2
08058400920228152001,Ganho,Ganho | Ganho,2
08626593920178152001,Ganho,Ganho | Ganho | Outros | Outros,4
08606928020228152001,Acordo,Acordo | Acordo,2
08368383320178152001,Ganho,Ganho | Ganho | Ganho | Ganho,4
08521184420178152001,Perdido,Perdido | Perdido | Perdido,3
08281677920218152001,Perdido,Perdido | Perdido,2
08017823120208152001,Perdido,Perdido | Perdido,2
08164330520198152001,Perdido,Perdido | Perdido,2
08400895420208152001,Perdido,Perdido,1
08189398520188152001,Perdido,Perdido,1
00457899320108152001,Perdido,Perdido | Perdido,2
08425032520208152001,Perdido,Perdido | Perdido,2
08638704220198152001,Outros,Outros | Outros | Outros,3
08017182120208152001,Perdido,Perdido | Perdido,2
08525055420208152001,Nenhuma Sentença,-,-
08368374820178152001,Outros,Outros,1
08460091420178152001,Outros,Outros,1
08075463720168152001,Outros,Outros,1
08160835620158152001,Perdido,Perdido,1
08119105220168152001,Outros,Outros | Outros | Outros | Outros,4
08402393520208152001,Ganho,Ganho | Outros,2
00268930220108152001,Outros,Outros,1
08444874420208152001,Perdido,Perdido | Perdido,2
08453081420218152001,Ganho,Ganho | Ganho,2
08357919220158152001,Ganho,Ganho | Ganho | Outros,3
00517680220118152001,Ganho,Ganho | Ganho,2
08160194120188152001,Perdido,Perdido,1
08007742420178152001,Perdido,Perdido | Perdido,2
08249904420208152001,Ganho,Ganho | Ganho | Outros,3
08015537620178152001,Ganho,Ganho | Outros,2
08065512420168152001,Ganho,Ganho | Ganho,2
08062163420188152001,Ganho,Ganho,1
08038699620168152001,Acordo,Acordo | Acordo,2
08480308920198152001,Ganho,Ganho,1
08625230820188152001,Perdido,Perdido,1
08443994020198152001,Acordo,Acordo | Acordo,2
08298067420178152001,Ganho,Ganho | Ganho,2
08297195020198152001,Ganho,Ganho | Ganho,2
08054010320198152001,Perdido,Perdido | Perdido,2
08245886520178152001,Perdido,Perdido | Perdido,2
08467706920228152001,Acordo,Acordo,1
08005672020208152001,Ganho,Ganho | Ganho | Outros,3
08782134320198152001,Ganho,Ganho,1
08282654020168152001,Perdido,Perdido | Perdido,2
08054029020168152001,Outros,Outros,1
08053806120188152001,Outros,Outros | Outros | Outros | Outros | Ganho | Ganho,6
08160433020228152001,Acordo,Acordo | Acordo,2
08522515220188152001,Perdido,Perdido,1
08022382020168152001,Ganho,Ganho | Ganho,2
08026192320198152001,Outros,Outros | Outros,2
08414727220178152001,Outros,Outros,1
08480557320178152001,Outros,Outros,1
08088079520208152001,Ganho,Ganho | Ganho,2
08593189720208152001,Perdido,Perdido | Perdido,2
08604430820178152001,Perdido,Perdido,1
08469790920208152001,Perdido,Perdido,1
08556895220198152001,Perdido,Perdido | Perdido,2
08472669820228152001,Acordo,Acordo | Acordo,2
08191530820208152001,Acordo,Acordo | Acordo,2
08459303020208152001,Perdido,Perdido | Perdido,2
08660789620198152001,Perdido,Perdido | Perdido,2
08285537520228152001,Outros,Outros,1
00027447320098152001,Nenhuma Sentença,-,-
08023086120218152001,Ganho,Ganho,1
08683924920188152001,Perdido,Perdido | Perdido,2
08801387420198152001,Perdido,Perdido,1
08107424920158152001,Outros,Outros | Outros,2
08469213520228152001,Acordo,Acordo | Acordo,2
08203128320208152001,Perdido,Perdido | Perdido,2
08616593820168152001,Acordo,Acordo | Acordo,2
08183707920218152001,Perdido,Perdido,1
00942226020128152001,Perdido,Perdido,1
08247380720218152001,Ganho,Ganho | Ganho,2
08556522520198152001,Perdido,Perdido | Perdido,2
08503129520228152001,Acordo,Acordo | Acordo,2
08071111820208152003,Perdido,Perdido | Perdido,2
08038954920208152003,Perdido,Perdido,1
08075563720238152001,Acordo,Acordo | Acordo,2
08129024220188152001,Perdido,Perdido | Perdido | Outros | Outros | Acordo | Acordo,6
08258094920188152001,Ganho,Ganho,1
08257866420228152001,Nenhuma Sentença,-,-
08745481920198152001,Perdido,Perdido | Perdido,2
08183863320218152001,Perdido,Perdido | Perdido,2
08294253220188152001,Perdido,Perdido,1
08142730220228152001,Perdido,Perdido | Perdido,2
08055988320188152003,Perdido,Perdido,1
08590567920228152001,Acordo,Acordo | Acordo,2
08076387320208152001,Outros,Outros,1
00435605820138152001,Perdido,Perdido | Perdido,2
08107254220178152001,Perdido,Perdido | Perdido,2
08214234420168152001,Perdido,Perdido,1
08134725720208152001,Perdido,Perdido | Perdido,2
08148475920218152001,Acordo,Acordo | Acordo,2
00002225820188152001,Outros,Outros | Outros,2
08454233520218152001,Ganho,Ganho | Ganho,2
08104592620158152001,Perdido,Perdido | Perdido | Outros | Outros,4
08202225120158152001,Perdido,Perdido,1
08221933720168152001,Outros,Outros,1
00145299520108152001,Outros,Outros | Outros,2
08300082220158152001,Ganho,Ganho | Acordo | Acordo,3
00197646720158152001,Nenhuma Sentença,-,-
08530381320208152001,Acordo,Acordo | Acordo,2
08279977320228152001,Perdido,Perdido | Perdido,2
08164731620218152001,Outros,Outros | Outros,2
08286854520168152001,Perdido,Perdido,1
08565957620188152001,Perdido,Perdido,1
08213186720168152001,Perdido,Perdido | Perdido,2
08461633220178152001,Outros,Outros,1
08504710920208152001,Ganho,Ganho | Ganho,2
08185388120218152001,Perdido,Perdido | Perdido,2
08286021920228152001,Acordo,Acordo | Acordo,2
08083300320198152003,Acordo,Acordo,1
08303133520178152001,Outros,Outros,1
08028325720188152003,Perdido,Perdido | Perdido,2
08701919320198152001,Nenhuma Sentença,-,-
08490652120188152001,Perdido,Perdido,1
08335102220228152001,Acordo,Acordo,1
08198474520188152001,Acordo,Acordo,1
08351134320168152001,Perdido,Perdido,1
08319026220178152001,Outros,Outros | Outros,2
08623192720198152001,Perdido,Perdido,1
08283112420198152001,Perdido,Perdido | Perdido | Outros,3
08680630320198152001,Perdido,Perdido,1
08286196520168152001,Perdido,Perdido,1
08604298720188152001,Perdido,Perdido | Perdido,2
08007510420198152003,Ganho,Ganho | Ganho | Acordo,3
08498354820178152001,Perdido,Perdido,1
08517278420208152001,Perdido,Perdido,1
00194104220158152001,Acordo,Acordo,1
08051239420228152001,Perdido,Perdido,1
08449915520178152001,Perdido,Perdido | Perdido,2
08522304220198152001,Perdido,Perdido,1
08539533320188152001,Perdido,Perdido,1
00539834320148152001,Outros,Outros,1
08181265320218152001,Perdido,Perdido | Perdido,2
08114263220198152001,Perdido,Perdido,1
08394030420168152001,Perdido,Perdido,1
08494174220198152001,Acordo,Acordo,1
08548615620198152001,Outros,Outros | Outros,2
00575828720148152001,Perdido,Perdido | Perdido,2
08246795320208152001,Acordo,Acordo,1
08739904720198152001,Perdido,Perdido | Perdido,2
08423710220198152001,Acordo,Acordo,1
08495094920218152001,Acordo,Acordo,1
08046822620168152001,Perdido,Perdido | Perdido,2
02003905220138152001,Ganho,Ganho | Ganho | Outros,3
08388530920168152001,Perdido,Perdido,1
08003594120178152001,Acordo,Acordo,1
08432524720178152001,Nenhuma Sentença,-,-
08453879520188152001,Perdido,Perdido,1
08422480420198152001,Perdido,Perdido | Perdido,2
08415900920218152001,Acordo,Acordo,1
08514455120178152001,Outros,Outros,1
08436618620188152001,Acordo,Acordo | Acordo,2
08015576820218152003,Perdido,Perdido,1
01128838720128152001,Outros,Outros,1
08193425920158152001,Perdido,Perdido | Perdido,2
08446081420168152001,Perdido,Perdido | Perdido,2
08616896820198152001,Ganho,Ganho | Ganho | Acordo | Acordo | Acordo,5
08284255520228152001,Outros,Outros,1
08296399120168152001,Perdido,Perdido,1
08071927020208152001,Outros,Outros,1
08067732120188152001,Perdido,Perdido,1
01254419120128152001,Perdido,Perdido,1
08380038120188152001,Outros,Outros,1
00604599720148152001,Perdido,Perdido,1
08183898520218152001,Perdido,Perdido | Perdido,2
08386483820208152001,Perdido,Perdido,1
08420272120198152001,Perdido,Perdido,1
08343304120228152001,Outros,Outros | Outros,2
00011585920138152001,Acordo,Acordo | Acordo,2
08222123820198152001,Perdido,Perdido | Perdido,2
00168676620158152001,Acordo,Acordo,1
08551204620228152001,Nenhuma Sentença,-,-
08322025320198152001,Perdido,Perdido | Perdido,2
08374578420228152001,Ganho,Ganho,1
08835337420198152001,Ganho,Ganho | Ganho,2
08378086220198152001,Ganho,Ganho | Ganho | Ganho | Ganho,4
08569297620198152001,Acordo,Acordo | Acordo,2
08331635720208152001,Perdido,Perdido | Perdido,2
08261657820178152001,Acordo,Acordo | Acordo,2
08204277020218152001,Perdido,Perdido | Perdido,2
08179848320208152001,Ganho,Ganho | Ganho,2
08356523820188152001,Outros,Outros | Outros,2
08140788020238152001,Acordo,Acordo | Acordo,2
08098703420158152001,Ganho,Ganho,1
08009681320208152003,Perdido,Perdido | Perdido,2
00026433620098152001,Falha,,
08417004720178152001,Ganho,Ganho | Ganho,2
08209891620208152001,Ganho,Ganho | Ganho | Outros | Outros,4
08372582820238152001,Acordo,Acordo | Acordo,2
08200657820158152001,Perdido,Perdido | Perdido,2
08031050320228152001,Perdido,Perdido | Perdido,2
08191631820218152001,Perdido,Perdido,1
08061150220158152001,Ganho,Ganho,1
08362891820208152001,Ganho,Ganho | Ganho | Outros | Outros,4
08406524820208152001,Perdido,Perdido | Perdido,2
08316802620198152001,Ganho,Ganho | Ganho | Ganho | Ganho,4
08158288820218152001,Acordo,Acordo | Acordo,2
08248451720228152001,Perdido,Perdido | Perdido,2
08480995320218152001,Perdido,Perdido | Perdido,2
08161922620228152001,Perdido,Perdido | Perdido,2
08151764220198152001,Outros,Outros | Outros,2
08027292220198152001,Perdido,Perdido,1
08160424520228152001,Perdido,Perdido | Perdido,2
08466878720218152001,Ganho,Ganho | Ganho,2
08190387920238152001,Ganho,Ganho | Ganho,2
08481373120228152001,Outros,Outros | Outros,2
08128565320188152001,Ganho,Ganho | Ganho,2
08622835320178152001,Ganho,Ganho | Outros | Outros,3
00285253420088152001,Ganho,Ganho | Ganho | Ganho,3
08234185320208152001,Outros,Outros | Outros | Acordo,3
08599356220178152001,Outros,Outros | Outros,2
08638551020188152001,Ganho,Ganho | Outros | Outros,3
08073921420198152001,Perdido,Perdido,1
08328863620238152001,Acordo,Acordo | Acordo,2
08056799620228152001,Perdido,Perdido | Perdido,2
08450524720168152001,Perdido,Perdido | Perdido,2
08163331120238152001,Outros,Outros | Outros,2
08298156020228152001,Ganho,Ganho | Ganho,2
08074436420158152001,Acordo,Acordo | Acordo,2
01254782120128152001,Outros,Outros | Outros,2
00246107420088152001,Falha,,
08292633220218152001,Ganho,Ganho | Ganho | Ganho,3
08160684320228152001,Perdido,Perdido | Perdido,2
08540758020178152001,Perdido,Perdido | Perdido,2
08114896220168152001,Outros,Outros | Outros,2
00107780820078152001,Ganho,Ganho | Ganho,2
08615233620198152001,Outros,Outros | Outros,2
08349121720178152001,Perdido,Perdido,1
08309420420208152001,Perdido,Perdido | Perdido,2
08534503620238152001,Acordo,Acordo | Acordo,2
08070194120238152001,Ganho,Ganho | Ganho,2
08533514220188152001,Outros,Outros | Outros,2
08174685820238152001,Ganho,Ganho | Ganho,2
00192309420138152001,Acordo,Acordo,1
00008125020098152001,Ganho,Ganho | Ganho,2
08000071020228152001,Ganho,Ganho | Ganho | Outros | Outros,4
08047558520228152001,Ganho,Ganho | Ganho | Outros | Outros,4
08027953120218152001,Perdido,Perdido | Perdido,2
08598414120228152001,Acordo,Acordo | Acordo,2
08007924020208152001,Ganho,Ganho | Ganho,2
08606962020228152001,Acordo,Acordo | Acordo,2
08399483520208152001,Perdido,Perdido | Perdido,2
08036969620218152001,Ganho,Ganho | Ganho,2
08644965620228152001,Ganho,Ganho | Ganho,2
08399859120228152001,Ganho,Ganho | Ganho,2
08305099720208152001,Outros,Outros | Outros | Outros,3
08228454920198152001,Perdido,Perdido | Outros | Outros,3
08097016620238152001,Acordo,Acordo | Acordo,2
08617422020178152001,Ganho,Ganho | Ganho | Outros | Outros,4
08302702520228152001,Ganho,Ganho,1
08304934120238152001,Acordo,Acordo | Acordo,2
08620118320228152001,Acordo,Acordo | Acordo,2
08621827920188152001,Perdido,Perdido | Perdido,2
08618391520208152001,Acordo,Acordo | Acordo,2
08220487320198152001,Perdido,Perdido | Perdido,2
08634983020188152001,Perdido,Perdido | Perdido,2
08371218020228152001,Outros,Outros | Outros,2
08523273720228152001,Outros,Outros | Outros | Outros,3
08468811920238152001,Acordo,Acordo | Acordo,2
08569054820198152001,Outros,Outros | Outros,2
08179937920198152001,Outros,Outros | Outros,2
08350925720228152001,Nenhuma Sentença,-,-
08607083420228152001,Acordo,Acordo | Acordo,2
08133308720198152001,Perdido,Perdido | Perdido,2
08024231920208152001,Outros,Outros | Outros,2
08585276020228152001,Ganho,Ganho | Ganho,2
08438673220208152001,Perdido,Perdido | Perdido,2
08010869220208152001,Outros,Outros | Outros | Acordo | Acordo | Acordo | Acordo,6
08569080320198152001,Outros,Outros | Outros,2
08435852320228152001,Ganho,Ganho | Ganho | Ganho | Ganho,4
08241881720188152001,Perdido,Perdido | Perdido,2
08343506620218152001,Outros,Outros | Ganho | Ganho,3
08041905820218152001,Perdido,Perdido | Perdido,2
08331289720208152001,Perdido,Perdido | Perdido,2
08121819520158152001,Outros,Outros | Outros,2
08327972320178152001,Outros,Outros | Outros | Outros,3
08185901420208152001,Acordo,Acordo | Acordo,2
08340989720208152001,Outros,Outros | Outros,2
08341015220208152001,Outros,Outros | Outros,2
08411727620188152001,Outros,Outros | Outros | Outros | Outros,4
08011194820218152001,Perdido,Perdido | Perdido,2
08367829220208152001,Acordo,Acordo | Acordo,2
08414296720198152001,Perdido,Perdido | Perdido,2
08497445020208152001,Ganho,Ganho | Ganho,2
00618188220148152001,Perdido,Perdido | Perdido,2
00216876520148152001,Nenhuma Sentença,-,-
08565206620208152001,Ganho,Ganho | Ganho | Acordo | Acordo,4
08381417220238152001,Acordo,Acordo | Acordo,2
08520164620228152001,Acordo,Acordo | Acordo,2
08183433320208152001,Perdido,Perdido | Perdido,2
08230264520228152001,Perdido,Perdido | Perdido,2
08386082720188152001,Perdido,Perdido | Perdido,2
08382298120218152001,Ganho,Ganho | Outros | Outros,3
08118134220228152001,Outros,Outros | Outros,2
08203750620238152001,Ganho,Ganho | Ganho,2
08117829020208152001,Perdido,Perdido | Perdido,2
08215897620168152001,Ganho,Ganho | Acordo | Acordo,3
08492912120218152001,Ganho,Ganho | Ganho | Outros | Outros,4
08202630820218152001,Ganho,Ganho | Ganho,2
08512003520208152001,Perdido,Perdido | Perdido,2
08238930920208152001,Ganho,Ganho,1
08230016620218152001,Outros,Outros | Outros | Outros | Outros,4
08201107220218152001,Perdido,Perdido | Perdido,2
08195035920218152001,Outros,Outros | Outros,2
08163612320168152001,Perdido,Perdido | Perdido,2
08422324520228152001,Ganho,Ganho | Ganho,2
08306424720178152001,Outros,Outros | Outros,2
08160762520198152001,Perdido,Perdido | Perdido | Outros | Outros,4
08233451320228152001,Ganho,Ganho | Ganho | Ganho | Ganho,4
08236258120228152001,Acordo,Acordo | Acordo,2
08242298620158152001,Ganho,Ganho | Ganho,2
08242294220228152001,Acordo,Acordo | Outros | Outros,3
08243437820228152001,Perdido,Perdido | Perdido,2
08425296220168152001,Ganho,Ganho | Ganho | Ganho | Ganho,4
08540299120178152001,Ganho,Ganho | Ganho | Ganho | Ganho,4
08007507720238152003,Outros,Outros | Outros,2
08214017820198152001,Perdido,Perdido,1
08194241220238152001,Nenhuma Sentença,-,-
08007197320178152001,Ganho,Ganho | Ganho | Outros | Outros,4
08278309020218152001,Perdido,Perdido,1
08445423420168152001,Outros,Outros | Outros,2
08389520320218152001,Perdido,Perdido | Perdido,2
08103189420218152001,Ganho,Ganho | Ganho,2
08265208320208152001,Perdido,Perdido | Perdido,2
08416851520168152001,Perdido,Perdido | Perdido,2
08381868120208152001,Ganho,Ganho | Ganho,2
08452250320188152001,Perdido,Perdido | Perdido,2
08382655520238152001,Outros,Outros | Outros,2
08447873520228152001,Acordo,Acordo | Acordo,2
08407859020208152001,Ganho,Ganho | Ganho,2
08310429020198152001,Perdido,Perdido | Perdido,2
08310783020228152001,Ganho,Ganho | Ganho | Ganho | Ganho,4
08071275120158152001,Outros,Outros,1
08252286320208152001,Ganho,Ganho | Ganho,2
08474773720228152001,Acordo,Acordo | Acordo,2
08586514320228152001,Outros,Outros | Outros,2
08110825020168152003,Ganho,Ganho | Ganho,2
08307420220178152001,Perdido,Perdido | Perdido,2
08452114820208152001,Acordo,Acordo | Outros | Outros,3
08480602220228152001,Ganho,Ganho | Ganho,2
08152547020188152001,Ganho,Ganho | Ganho,2
08071736420208152001,Perdido,Perdido | Perdido,2
08151048420218152001,Perdido,Perdido | Perdido,2
08397794820208152001,Ganho,Ganho,1
08348039020238152001,Acordo,Acordo | Acordo,2
08210236420158152001,Perdido,Perdido | Perdido,2
08063376720158152001,Ganho,Ganho | Ganho | Ganho,3
08345550820158152001,Outros,Outros,1
08196112020238152001,Ganho,Ganho | Ganho,2
08053805620218152001,Ganho,Ganho | Ganho,2
08130251120168152001,Perdido,Perdido | Perdido,2
08009815220198152001,Outros,Outros | Outros,2
08650603520228152001,Acordo,Acordo | Acordo,2
08496272520218152001,Perdido,Perdido,1
08571696020228152001,Acordo,Acordo | Acordo,2
08692801820188152001,Perdido,Perdido | Perdido,2
08060148620208152001,Ganho,Ganho | Ganho,2
08648083220228152001,Acordo,Acordo | Acordo,2
08453032620208152001,Perdido,Perdido | Perdido,2
08130298220158152001,Perdido,Perdido | Perdido,2
08101338520238152001,Ganho,Ganho | Ganho,2
08215227220208152001,Perdido,Perdido | Perdido,2
08737860320198152001,Perdido,Perdido | Perdido,2
08671468120198152001,Ganho,Ganho | Ganho | Ganho | Outros,4
08453462620218152001,Ganho,Ganho | Ganho | Ganho,3
08336627520198152001,Outros,Outros | Outros,2
08475723820208152001,Ganho,Ganho | Ganho | Ganho,3
08167832720188152001,Nenhuma Sentença,-,-
08333661920208152001,Perdido,Perdido | Perdido,2
08485704020198152001,Ganho,Ganho | Ganho | Ganho,3
08166082820218152001,Perdido,Perdido | Perdido,2
08333292120228152001,Outros,Outros | Outros,2
08324593920238152001,Outros,Outros | Outros,2
08127080320228152001,Ganho,Ganho | Ganho,2
08129627320228152001,Perdido,Perdido | Perdido,2
08035551420208152001,Outros,Outros | Outros,2
08153221520218152001,Ganho,Ganho | Ganho | Ganho,3
08020343420208152001,Perdido,Perdido | Perdido,2
08131131020208152001,Ganho,Ganho | Ganho,2
08155441220238152001,Ganho,Ganho | Ganho,2
08801153120198152001,Ganho,Ganho,1
08324931920208152001,Ganho,Ganho | Outros,2
00288390920108152001,Ganho,Ganho | Ganho,2
08323806520208152001,Ganho,Ganho | Ganho,2
00253107420138152001,Outros,Outros | Outros,2
08025533820228152001,Ganho,Ganho,1
00431438120088152001,Nenhuma Sentença,-,-
00462564320088152001,Nenhuma Sentença,-,-
00377624419988152001,Outros,Outros | Outros,2
08292411320178152001,Ganho,Ganho | Ganho,2
08155742820158152001,Outros,Outros | Outros,2
08776877620198152001,Ganho,Ganho | Ganho,2
08039653820218152001,Perdido,Perdido | Perdido,2
08752437020198152001,Acordo,Acordo | Acordo,2
08291288320228152001,Ganho,Ganho | Ganho,2
08104120820228152001,Perdido,Perdido | Perdido,2
08291115220198152001,Ganho,Ganho | Acordo | Acordo,3
08272234320228152001,Ganho,Ganho,1
00457353020108152001,Outros,Outros | Outros,2
08138934720208152001,Perdido,Perdido | Perdido,2
08098448920228152001,Ganho,Ganho | Ganho,2
08195036420188152001,Ganho,Ganho | Ganho,2
08269945420208152001,Ganho,Ganho | Ganho,2
08267684920208152001,Perdido,Perdido | Perdido | Outros | Outros,4
08192601820218152001,Ganho,Ganho | Ganho,2
08587761620198152001,Outros,Outros | Outros,2
08329262320208152001,Perdido,Perdido | Perdido | Perdido,3
08597935320208152001,Ganho,Ganho | Ganho,2
08146255720228152001,Ganho,Ganho | Ganho,2
08603293520188152001,Perdido,Perdido | Perdido,2
08091508620238152001,Outros,Outros | Outros,2
08060388020218152001,Perdido,Perdido | Perdido,2
08510439120228152001,Ganho,Ganho,1
08506729820208152001,Outros,Outros | Outros,2
08051127020198152001,Ganho,Ganho | Ganho | Outros | Outros | Outros | Outros,6
08335287720218152001,Perdido,Perdido | Perdido,2
08143556720218152001,Perdido,Perdido | Perdido,2
08002999620168152003,Ganho,Ganho | Ganho | Acordo | Acordo,4
00000701020188152001,Outros,Outros | Outros,2
08053932620198152001,Perdido,Perdido | Perdido,2
00231680520108152001,Outros,Outros | Outros,2
00343387120108152001,Outros,Outros | Outros,2
08053289420208152001,Ganho,Ganho | Ganho | Outros | Outros,4
00084422120138152001,Outros,Outros | Outros,2
07361874220078152001,Perdido,Perdido | Perdido,2
08438750920208152001,Ganho,Ganho | Perdido | Perdido,3
00128315420108152001,Outros,Outros | Outros,2
00653260720128152001,Perdido,Perdido,1
08368175220208152001,Perdido,Perdido | Perdido,2
00202113120108152001,Nenhuma Sentença,-,-
08254599020208152001,Perdido,Perdido | Perdido,2
08256186220228152001,Ganho,Ganho | Ganho,2
08255086320228152001,Ganho,Ganho | Ganho,2
08116195220168152001,Perdido,Perdido | Perdido | Perdido | Perdido,4
08564857720188152001,Perdido,Perdido | Outros | Outros,3
08362372720178152001,Nenhuma Sentença,-,-
08309069820168152001,Ganho,Ganho | Ganho | Outros | Outros,4
00104552220158152001,Ganho,Ganho | Ganho,2
00110275620078152001,Nenhuma Sentença,-,-
00017780320158152001,Outros,Outros | Outros,2
00754106720128152001,Acordo,Acordo | Acordo | Outros | Outros,4
08528401020198152001,Ganho,Ganho | Outros,2
08146512120238152001,Outros,Outros | Outros,2
02006209420138152001,Perdido,Perdido | Perdido,2
08510098220238152001,Acordo,Acordo | Acordo,2
08578526320238152001,Acordo,Acordo | Acordo,2
08368022020198152001,Ganho,Ganho | Ganho,2
08173906420238152001,Outros,Outros | Outros,2
08470146120238152001,Acordo,Acordo | Acordo,2
08125739820168152001,Perdido,Perdido,1
08513397920238152001,Acordo,Acordo | Acordo,2
08594075220228152001,Ganho,Ganho | Ganho,2
08428854720228152001,Perdido,Perdido | Perdido,2
08060968320218152001,Outros,Outros,1
08385998920238152001,Perdido,Perdido | Perdido,2
08116784020168152001,Perdido,Perdido | Perdido | Perdido | Perdido,4
08441854420228152001,Outros,Outros | Outros,2
08168809020198152001,Ganho,Ganho | Perdido,2
08407789320238152001,Perdido,Perdido | Perdido,2
08109756520238152001,Outros,Outros | Outros | Outros,3
08348244720158152001,Outros,Outros | Outros | Outros | Outros,4
08481896120218152001,Perdido,Perdido | Perdido,2
08603775220228152001,Perdido,Perdido | Perdido,2
08125322420228152001,Perdido,Perdido | Perdido,2
08145427520218152001,Perdido,Perdido,1
08498605620208152001,Outros,Outros | Outros,2
08072726320228152001,Perdido,Perdido | Perdido,2
08052820320238152001,Perdido,Perdido | Perdido,2
08527985320228152001,Nenhuma Sentença,-,-
08175578120238152001,Outros,Outros,1
08372083620228152001,Outros,Outros,1
08042693720218152001,Ganho,Ganho | Ganho | Ganho,3
08506442820238152001,Outros,Outros | Outros,2
08517263620198152001,Perdido,Perdido | Perdido,2
08606486120228152001,Perdido,Perdido | Perdido,2
08576892020228152001,Ganho,Ganho | Ganho | Outros | Outros,4
08439172420218152001,Perdido,Perdido,1
08451326420238152001,Outros,Outros,1
08021797920238152003,Outros,Outros | Outros | Outros | Outros,4
08192910420228152001,Outros,Outros,1
08536585420228152001,Outros,Outros | Outros | Outros | Outros,4
08560368020228152001,Acordo,Acordo,1
08481573220168152001,Perdido,Perdido | Perdido,2
08064140320208152001,Acordo,Acordo | Acordo,2
08110682820238152001,Perdido,Perdido | Perdido,2
00699217820148152001,Outros,Outros | Outros,2
08144860820228152001,Perdido,Perdido | Perdido,2
08244797520228152001,Perdido,Perdido | Perdido,2
08406674620228152001,Outros,Outros,1
08278071320228152001,Outros,Outros,1
08515574420228152001,Ganho,Ganho | Ganho | Outros | Outros,4
08344862920228152001,Outros,Outros | Outros | Outros | Outros,4
08342752720218152001,Perdido,Perdido,1
08515326520218152001,Outros,Outros,1
08035833920218152003,Perdido,Perdido,1
00652637920128152001,Perdido,Perdido | Perdido,2
08407489220228152001,Outros,Outros | Outros,2
08166699320158152001,Outros,Outros | Outros,2
08331935820218152001,Outros,Outros | Outros,2
08021073520228152001,Outros,Outros | Outros,2
08360698320218152001,Nenhuma Sentença,-,-
08418331620228152001,Outros,Outros | Outros,2
08449700620228152001,Acordo,Acordo,1
00099244320098152001,Outros,Outros | Outros,2
08474237120228152001,Outros,Outros,1
08465888320228152001,Perdido,Perdido | Perdido | Outros | Outros,4
08608599720228152001,Perdido,Perdido | Perdido,2
08314701420158152001,Outros,Outros | Outros | Outros,3
08603601620228152001,Outros,Outros,1
08599782320228152001,Acordo,Acordo,1
08502002920228152001,Acordo,Acordo,1
08606710720228152001,Acordo,Acordo,1
08502981420228152001,Perdido,Perdido | Perdido,2
08127262420228152001,Outros,Outros,1
08526747020228152001,Acordo,Acordo,1
08563407920228152001,Outros,Outros,1
08459938420228152001,Acordo,Acordo,1
08463454220228152001,Perdido,Perdido,1
08635351820228152001,Outros,Outros,1
08477891320228152001,Perdido,Perdido,1
08139474220228152001,Outros,Outros,1
00396822820138152001,Outros,Outros,1
08591892420228152001,Outros,Outros,1
08063667320228152001,Perdido,Perdido,1
08296167720188152001,Outros,Outros,1
08034251920238152001,Outros,Outros,1
08036758020228152003,Outros,Outros,1
08606728920228152001,Acordo,Acordo,1
08096490720228152001,Ganho,Ganho,1
08403175820228152001,Outros,Outros,1
08525075320228152001,Perdido,Perdido,1
08362167520228152001,Acordo,Acordo,1
08486859020218152001,Outros,Outros,1
08434986720228152001,Outros,Outros,1
08389469320218152001,Outros,Outros,1
00162025020158152001,Outros,Outros,1
08504041020218152001,Perdido,Perdido,1
08458364820218152001,Outros,Outros,1
08119802520238152001,Outros,Outros | Outros,2
08566975920228152001,Outros,Outros,1
08606762920228152001,Acordo,Acordo,1
08607144120228152001,Outros,Outros | Acordo,2
08643779520228152001,Acordo,Acordo,1
08536167320208152001,Acordo,Acordo,1
08427970920228152001,Outros,Outros,1
08059125920238152001,Outros,Outros,1
08140594520218152001,Perdido,Perdido | Perdido,2
08586748620228152001,Outros,Outros,1
00643892620148152001,Ganho,Ganho,1
08528366520228152001,Acordo,Acordo,1
08586549520228152001,Outros,Outros,1
08509087920228152001,Perdido,Perdido,1
08544224020228152001,Acordo,Acordo,1
08059969420228152001,Ganho,Ganho,1
